MasterSiteCode,LocalWellNumber,Date,MilitaryTime,NoMeasurement,QuestionableMeasurement,ReadingRP,ReadingWS,RPtoWS,RPElevation,GSElevation,WSElevation,GStoWS,MeasurementMethod,MeasurementAccuracy,CollectingCoopAgency,VoluntaryorCASGEM,Commentsh
367100N1202400W001,KRCDA06,4/24/2013,13:15,,,49,0,49,164,162,115,47,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367100N1202400W001,KRCDA06,10/24/2012,09:57,,,49,0,49,164,162,115,47,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367100N1202400W001,KRCDA06,4/23/2012,10:00,,,48,0,48,164,162,116,46,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367100N1202400W001,KRCDA06,4/23/2012,10:00,,,48,0,48,164,162,116,46,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367100N1202400W001,KRCDA06,10/25/2011,10:35,,,46,0,46,164,162,118,44,OTH - Other,1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367100N1202400W001,KRCDA06,10/24/2019,10:05,7 - Special/Other,,,,,164,162,,,,,Kings River Conservation District,CASGEM,unable to sound--likely collapsed
367144N1194477W001,KRCDAID013B,10/8/2020,00:00,,,22.63,0,22.63,397,395.6,374.37,21.23,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
367144N1194477W001,KRCDAID013B,3/2/2020,00:00,,,20.17,0,20.17,397,395.6,376.83,18.77,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
367144N1194477W001,KRCDAID013B,10/30/2019,00:00,,,23.38,0,23.38,397,395.6,373.62,21.98,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
367144N1194477W001,KRCDAID013B,3/27/2019,10:15,,,16.12,0,16.12,397,395.6,380.88,14.72,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
367144N1194477W001,KRCDAID013B,10/9/2018,08:42,1 - Pumping,,,,,397,395.6,,,,,Kings River Conservation District,CASGEM,
367144N1194477W001,KRCDAID013B,3/15/2018,00:00,,,15.89,0,15.89,397,395.6,381.11,14.49,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
367144N1194477W001,KRCDAID013B,10/23/2017,08:00,,,12.81,0,12.81,397,395.6,384.19,11.41,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
367144N1194477W001,KRCDAID013B,3/13/2017,10:41,,,13.89,0,13.89,397,395.6,383.11,12.49,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,10/19/2016,08:00,,,17.58,0,17.58,397,395.6,379.42,16.18,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,3/9/2016,10:43,,,19,0,19,397,395.6,378,17.6,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,10/23/2015,11:34,,,23.72,0,23.72,397,395.6,373.28,22.32,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,3/9/2015,10:43,,,19,0,19,397,395.6,378,17.6,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,10/14/2014,11:00,,,18.88,0,18.88,397,395.6,378.12,17.48,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,3/5/2014,00:00,,,13.75,0,13.75,397,395.6,383.25,12.35,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,10/15/2013,00:00,,,15.95,0,15.95,397,395.6,381.05,14.55,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,3/7/2013,00:00,,,15.33,0,15.33,397,395.6,381.67,13.93,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,10/15/2012,00:00,,,13,0,13,397,395.6,384,11.6,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,3/7/2012,08:00,,,11.08,0,11.08,397,395.6,385.92,9.68,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,10/27/2011,08:00,,,8.93,0,8.93,397,395.6,388.07,7.53,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
367144N1194477W001,KRCDAID013B,3/7/2012,08:00,,,11.08,0,11.08,397,395.6,385.92,9.68,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
