MasterSiteCode,LocalWellNumber,Date,MilitaryTime,NoMeasurement,QuestionableMeasurement,ReadingRP,ReadingWS,RPtoWS,RPElevation,GSElevation,WSElevation,GStoWS,MeasurementMethod,MeasurementAccuracy,CollectingCoopAgency,VoluntaryorCASGEM,Commentsh
366500N1194600W001,KRCDAID029A,3/27/2019,11:00,1 - Pumping,,,,,370.9,370.5,,,,,Kings River Conservation District,CASGEM,
366500N1194600W001,KRCDAID029A,9/20/2018,11:11,,,77.6,0,77.6,370.9,370.5,293.3,77.2,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
366500N1194600W001,KRCDAID029A,3/15/2018,00:00,,,72.6,0,72.6,370.9,370.5,298.3,72.2,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
366500N1194600W001,KRCDAID029A,10/23/2017,08:00,,,74.51,0,74.51,370.9,370.5,296.39,74.11,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
366500N1194600W001,KRCDAID029A,3/13/2017,09:22,,,75.58,0,75.58,370.9,370.5,295.32,75.18,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,10/18/2016,10:30,4 - Can't get tape in casing,,,,,370.9,370.5,,,,,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,3/9/2016,08:48,,,74.25,0,74.25,370.9,370.5,296.65,73.85,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,10/23/2015,11:16,,,79.11,0,79.11,370.9,370.5,291.79,78.71,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,3/9/2015,08:48,,,74.25,0,74.25,370.9,370.5,296.65,73.85,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,10/14/2014,14:20,,,75,0,75,370.9,370.5,295.9,74.6,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,3/5/2014,00:00,,,70.08,0,70.08,370.9,370.5,300.82,69.68,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,10/16/2013,00:00,,,73.65,0,73.65,370.9,370.5,297.25,73.25,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,3/7/2013,00:00,,,65.9,0,65.9,370.9,370.5,305,65.5,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,10/23/2012,00:00,,,70.5,0,70.5,370.9,370.5,300.4,70.1,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,3/7/2012,08:20,,,62.11,0,62.11,370.9,370.5,308.79,61.71,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,3/7/2012,08:20,,,62.11,0,62.11,370.9,370.5,308.79,61.71,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,10/27/2011,08:20,,,55.95,0,55.95,370.9,370.5,314.95,55.55,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,Kings River Basin
366500N1194600W001,KRCDAID029A,10/30/2019,00:00,,,70.69,0,70.69,370.9,370.5,300.21,70.29,ES - Electric sounder measurement,0.1 Ft,Kings River Conservation District,CASGEM,
